congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
115,House,21305,71,8,CA,200,,,"COOK, Paul",C001094,1943,,0.372,0.208,-90.77356,0.90951,957,32,,0.348,0.155
115,House,21306,71,15,CA,100,,,"SWALWELL, Eric",S001193,1980,,-0.368,-0.105,-107.17684,0.89003,920,51,,-0.355,-0.21
115,House,21307,71,21,CA,200,,,"VALADAO, David G.",V000129,1977,,0.254,0.416,-79.90718,0.919,946,55,,0.248,0.687
115,House,21308,71,26,CA,100,,,"BROWNLEY, Julia",B001285,1952,,-0.286,0.051,-96.24308,0.90288,942,49,,-0.317,0.108
115,House,21309,71,29,CA,100,,,"CÁRDENAS, Tony",C001097,1963,,-0.383,0.02,-98.09412,0.89674,900,34,,-0.427,0.19
115,House,21311,71,36,CA,100,,,"RUIZ, Raul",R000599,1972,,-0.243,0.06,-129.88917,0.87283,955,60,,-0.267,0.117
115,House,21312,71,41,CA,100,,,"TAKANO, Mark",T000472,1960,,-0.463,-0.262,-68.86825,0.92899,935,32,,-0.482,-0.59
115,House,21313,71,47,CA,100,,,"LOWENTHAL, Alan",L000579,1941,,-0.451,-0.371,-69.22203,0.9266,908,34,,-0.478,-0.358
115,House,21314,71,51,CA,100,,,"VARGAS, Juan",V000130,1961,,-0.401,0.097,-88.78156,0.90923,933,30,,-0.458,0.151
115,House,21315,71,52,CA,100,,,"PETERS, Scott",P000608,1958,,-0.181,-0.04,-197.19428,0.81094,941,101,,-0.179,0.004
115,House,21504,71,11,CA,100,,,"DESAULNIER, Mark James",D000623,1952,,-0.53,-0.371,-67.01839,0.93168,947,33,,-0.565,-0.469
115,House,21505,71,25,CA,200,,,"KNIGHT, Steve",K000387,1966,,0.397,0.188,-100.68598,0.89883,944,63,,0.311,0.359
115,House,21506,71,31,CA,100,,,"AGUILAR, Peter Rey",A000371,1979,,-0.292,0.136,-107.04045,0.89302,946,50,,-0.308,0.115
115,House,21507,71,33,CA,100,,,"LIEU, Ted",L000582,1969,,-0.372,-0.263,-117.163,0.874,870,63,,-0.417,0.101
115,House,21508,71,35,CA,100,,,"TORRES, Norma Judith",T000474,1965,,-0.36,0.033,-90.46644,0.90815,939,41,,-0.351,0.027
115,House,21509,71,45,CA,200,,,"WALTERS, Mimi",W000820,1962,,0.433,0.177,-64.84547,0.93144,913,20,,0.522,0.131
115,House,21703,71,44,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976,,-0.514,0.046,-79.26742,0.9188,936,28,,-0.508,0.144
115,House,21709,71,24,CA,100,,,"CARBAJAL, Salud",C001112,1964,,-0.301,0.139,-121.19142,0.87831,934,43,,-0.297,0.187
115,House,21711,71,46,CA,100,,,"CORREA, Jose Luis",C001110,1958,,-0.282,0.3,-192.29958,0.81762,955,95,,-0.275,0.357
115,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976,,-0.577,-0.274,-71.41749,0.92743,948,27,,-0.613,-0.144
115,House,21740,71,20,CA,100,,,"PANETTA, James Varni",P000613,1969,,-0.306,0.046,-132.21818,0.87083,956,63,,-0.307,-0.032
115,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974,,-0.596,-0.112,-49.29274,0.92761,656,17,,-0.611,0.005
115,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938,,-0.653,-0.071,-99.06514,0.89813,922,45,,-0.529,-0.209
115,House,29312,71,18,CA,100,,,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.425,-79.16118,0.91607,903,23,,-0.33,-0.545
115,House,29316,71,34,CA,100,,,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-0.00649,0.99964,18,0,,-0.761,0.197
115,House,29317,71,40,CA,100,,,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.47,-0.185,-68.498,0.92943,936,35,,-0.452,-0.007
115,House,29321,71,39,CA,200,,,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-134.2203,0.86694,940,41,,0.477,-0.171
115,House,29323,71,42,CA,200,,,"CALVERT, Ken",C000059,1953,,0.35,0.223,-69.29244,0.92951,948,14,,0.386,0.336
115,House,29504,71,19,CA,100,,,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.445,-100.39788,0.89725,926,53,,-0.428,-0.281
115,House,29707,71,30,CA,100,,,"SHERMAN, Brad",S000344,1954,,-0.342,-0.147,-110.38801,0.88986,946,47,,-0.314,-0.241
115,House,29778,71,13,CA,100,,,"LEE, Barbara",L000551,1946,,-0.682,-0.587,-69.49391,0.92866,939,44,,-0.738,-0.084
115,House,29901,71,5,CA,100,,,"THOMPSON, Michael",T000460,1951,,-0.395,0.066,-103.64623,0.8956,940,42,,-0.383,-0.057
115,House,29903,71,32,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.248,-65.11045,0.92011,782,28,,-0.457,-0.422
115,House,20704,62,5,CO,200,,,"LAMBORN, Doug",L000564,1954,,0.678,0.198,-71.67228,0.92718,948,25,,0.641,0.02
115,House,20705,62,7,CO,100,,,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.076,-122.8747,0.87485,919,68,,-0.248,-0.201
115,House,20904,62,2,CO,100,,,"POLIS, Jared",P000598,1975,,-0.278,-0.692,-126.08869,0.86199,849,46,,-0.27,-0.788
115,House,20906,62,6,CO,200,,,"COFFMAN, Mike",C001077,1955,,0.492,-0.213,-156.11568,0.8489,953,88,,0.424,-0.169
115,House,21111,62,3,CO,200,,,"TIPTON, Scott",T000470,1956,,0.451,-0.023,-124.73455,0.87622,944,75,,0.404,0.071
115,House,21510,62,4,CO,200,,,"BUCK, Kenneth Robert",B001297,1959,,0.742,-0.464,-149.43094,0.85171,931,86,,1.0,-0.03
115,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957,,-0.431,-0.311,-80.24302,0.91406,893,30,,-0.379,-0.399
115,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953,,-0.344,0.017,-97.00982,0.90244,945,47,,-0.342,-0.049
115,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966,,-0.243,-0.236,-114.59651,0.88568,944,49,,-0.242,-0.162
115,House,21316,1,5,CT,100,,,"ESTY, Elizabeth",E000293,1959,,-0.315,-0.078,-85.80393,0.91398,954,48,,-0.341,0.067
115,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943,,-0.415,-0.117,-73.32757,0.92083,889,39,,-0.365,-0.245
115,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948,,-0.397,-0.051,-103.18864,0.89258,908,43,,-0.354,0.003
115,House,21706,11,1,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962,,-0.334,-0.119,-78.79129,0.92009,946,30,,-0.324,-0.093
115,House,15634,43,27,FL,200,,,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,-208.93536,0.77531,821,111,,0.213,-0.19
115,House,20316,43,25,FL,200,,,"DIAZ-BALART, Mario",D000600,1961,,0.28,0.122,-99.62421,0.89239,875,49,,0.236,0.318
115,House,20504,43,23,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.421,0.069,-90.45887,0.90387,895,61,,-0.366,-0.193
115,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966,,-0.438,0.045,-85.46669,0.91211,929,29,,-0.466,0.211
115,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951,,0.359,-0.129,-107.41153,0.88832,907,37,,0.349,-0.056
115,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963,,0.404,0.023,-77.01656,0.91936,916,28,,0.503,0.015
115,House,20909,43,8,FL,200,,,"POSEY, Bill",P000599,1947,,0.52,-0.319,-115.32584,0.8745,860,41,,0.57,-0.34
115,House,20910,43,17,FL,200,,,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013,-107.57895,0.87939,837,33,,0.366,0.122
115,House,20959,43,22,FL,100,,,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.399,-0.093,-88.89711,0.90525,893,48,,-0.331,-0.279
115,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949,,0.509,-0.046,-76.21062,0.91613,870,25,,0.611,-0.13
115,House,21117,43,15,FL,200,,,"ROSS, Dennis",R000593,1959,,0.531,0.099,-52.02692,0.93994,840,13,,0.472,0.334
115,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942,,-0.477,-0.016,-66.28409,0.92333,831,28,,-0.486,-0.031
115,House,21317,43,3,FL,200,,,"YOHO, Ted",Y000065,1955,,0.704,-0.365,-111.86468,0.88598,924,56,,0.726,-0.154
115,House,21318,43,6,FL,200,,,"DeSANTIS, Ron",D000621,1978,,0.663,-0.105,-69.4445,0.9187,819,52,,0.687,0.031
115,House,21321,43,21,FL,100,,,"FRANKEL, Lois",F000462,1948,,-0.398,-0.082,-85.44328,0.90836,889,45,,-0.362,-0.256
115,House,21512,43,26,FL,200,,,"CURBELO, Carlos",C001107,1980,,0.211,-0.185,-191.67738,0.80566,887,96,,0.24,-0.191
115,House,21712,43,13,FL,100,,,"CRIST, Charlie Joseph Jr.",C001111,1956,,-0.223,0.046,-159.88235,0.83904,911,83,,-0.21,-0.022
115,House,21713,43,10,FL,100,,,"DEMINGS, Valdez Butler",D000627,1957,,-0.338,-0.105,-84.88362,0.91427,947,34,,-0.346,-0.227
115,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953,,0.533,0.211,-68.81591,0.92941,940,13,,0.501,0.273
115,House,21719,43,1,FL,200,,,"GAETZ, Matthew L. II",G000578,1982,,0.629,-0.589,-203.36354,0.80032,913,101,,0.913,-0.408
115,House,21732,43,5,FL,100,,,"LAWSON, Alfred Jr.",L000586,1948,,-0.256,0.078,-129.50278,0.86416,887,57,,-0.254,0.082
115,House,21735,43,18,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.433,-0.326,-191.95062,0.81774,954,106,,0.333,-0.137
115,House,21738,43,7,FL,100,,,"MURPHY, Stephanie",M001202,1978,,-0.159,0.086,-185.98518,0.82049,940,80,,-0.152,0.017
115,House,21742,43,19,FL,200,,,"ROONEY, Francis",R000607,1953,,0.501,-0.494,-101.95644,0.88989,874,24,,0.566,-0.3
115,House,21744,43,4,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.394,0.176,-67.34696,0.92759,896,28,,0.346,0.548
115,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.38,0.122,-85.64005,0.9144,957,29,,-0.382,0.161
115,House,29337,43,20,FL,100,,,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.157,-87.89322,0.90841,915,27,,-0.545,0.284
115,House,15431,44,5,GA,100,,,"LEWIS, John R.",L000287,1940,,-0.589,-0.221,-43.27693,0.95331,905,11,,-0.68,-0.013
115,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945,,-0.302,0.163,-128.8959,0.86739,906,77,,-0.269,0.001
115,House,20505,44,6,GA,200,,,"PRICE, Tom",P000591,1954,,0.644,-0.073,-0.02153,0.98929,2,0,,0.236,0.941
115,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954,,-0.468,0.013,-118.60861,0.87892,919,72,,-0.488,-0.328
115,House,20962,44,14,GA,200,,,"GRAVES, Tom",G000560,1970,,0.716,-0.002,-96.95775,0.90336,954,68,,0.625,0.268
115,House,21122,44,7,GA,200,,,"WOODALL, Rob",W000810,1970,,0.593,-0.173,-110.57705,0.88968,946,69,,0.564,0.053
115,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969,,0.567,0.197,-96.63394,0.90319,949,30,,0.488,0.078
115,House,21323,44,9,GA,200,,,"COLLINS, Doug",C001093,1966,,0.61,0.134,-80.31171,0.91727,930,39,,0.516,0.242
115,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957,,0.581,0.266,-74.24413,0.92374,936,51,,0.614,0.465
115,House,21514,44,10,GA,200,,,"HICE, Jody Brownlow",H001071,1960,,0.79,-0.157,-98.5127,0.9012,947,66,,0.857,-0.114
115,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963,,0.69,-0.003,-67.97186,0.92647,890,25,,0.67,-0.076
115,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951,,0.683,0.286,-59.87234,0.9388,948,20,,0.595,0.111
115,House,21717,44,3,GA,200,,,"FERGUSON, Anderson Drew IV",F000465,1967,,0.618,0.121,-70.69848,0.92864,955,16,,0.522,0.136
115,House,21752,44,6,GA,200,,,"HANDEL, Karen",H001078,1962,,0.493,0.305,-54.38725,0.9242,690,19,,0.494,0.303
115,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.283,0.463,-171.96299,0.83102,929,79,,-0.342,0.5
115,House,21124,82,1,HI,100,,,"HANABUSA, Colleen",H001050,1951,,-0.37,0.004,-84.1993,0.90462,840,42,,-0.359,0.023
115,House,21324,82,2,HI,100,,,"GABBARD, Tulsi",G000571,1981,,-0.274,-0.282,-125.35341,0.87105,908,50,,-0.295,-0.544
115,House,21125,63,1,ID,200,,,"LABRADOR, Raúl R.",L000573,1967,,0.735,-0.571,-121.02518,0.86247,818,46,,1.0,-0.03
115,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950,,0.297,0.285,-67.81664,0.92871,917,21,,0.271,0.395
115,House,20508,21,3,IL,100,,,"LIPINSKI, Daniel",L000563,1966,,-0.227,0.176,-164.8294,0.83694,926,72,,-0.194,-0.022
115,House,20715,21,6,IL,200,,,"ROSKAM, Peter",R000580,1961,,0.429,0.018,-129.50472,0.86653,904,65,,0.303,0.112
115,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955,,-0.229,-0.225,-102.21422,0.89738,944,39,,-0.283,-0.255
115,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958,,-0.321,-0.279,-71.47961,0.92556,924,31,,-0.351,-0.131
115,House,21128,21,16,IL,200,,,"KINZINGER, Adam",K000378,1978,,0.272,0.306,-100.01523,0.89927,942,67,,0.25,0.555
115,House,21129,21,14,IL,200,,,"HULTGREN, Randy",H001059,1966,,0.49,-0.034,-87.46054,0.91024,930,27,,0.45,-0.0
115,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961,,-0.175,-0.193,-172.30947,0.8338,948,79,,-0.14,-0.209
115,House,21328,21,13,IL,200,,,"DAVIS, Rodney",D000619,1970,,0.273,0.176,-95.6876,0.90101,918,46,,0.27,0.289
115,House,21329,21,17,IL,100,,,"BUSTOS, Cheri",B001286,1961,,-0.238,0.042,-115.77173,0.88572,954,52,,-0.234,-0.11
115,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956,,-0.461,-0.003,-63.60445,0.93403,932,30,,-0.505,0.028
115,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960,,0.273,0.497,-80.28965,0.91912,952,53,,0.239,0.701
115,House,21562,21,18,IL,200,,,"LaHOOD, Darin",L000585,1968,,0.465,0.163,-97.61344,0.90255,952,64,,0.47,0.118
115,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973,,-0.317,-0.103,-78.14251,0.92151,956,29,,-0.313,-0.182
115,House,29346,21,1,IL,100,,,"RUSH, Bobby L.",R000515,1946,,-0.478,-0.203,-93.20257,0.88387,755,40,,-0.484,-0.066
115,House,29348,21,4,IL,100,,,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.26,-86.59678,0.90104,831,42,,-0.572,-0.124
115,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.262,-59.25018,0.9332,857,28,,-0.434,-0.481
115,House,29718,21,15,IL,200,,,"SHIMKUS, John M.",S000364,1958,,0.375,0.154,-83.24505,0.91627,952,25,,0.327,0.259
115,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.607,-0.269,-50.99718,0.94768,949,12,,-0.714,-0.107
115,House,15124,22,1,IN,100,,,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-100.61223,0.89704,926,33,,-0.399,0.097
115,House,20757,22,7,IN,100,,,"CARSON, André",C001072,1974,,-0.431,0.059,-111.9122,0.88674,931,51,,-0.437,-0.05
115,House,21131,22,4,IN,200,,,"ROKITA, Todd",R000592,1970,,0.602,-0.16,-107.54672,0.89024,925,58,,0.694,-0.11
115,House,21132,22,8,IN,200,,,"BUCSHON, Larry",B001275,1962,,0.406,0.252,-85.19414,0.91423,950,39,,0.363,0.212
115,House,21330,22,2,IN,200,,,"WALORSKI, Jackie",W000813,1963,,0.428,0.323,-70.85782,0.9282,951,22,,0.484,0.212
115,House,21331,22,5,IN,200,,,"BROOKS, Susan",B001284,1960,,0.352,0.217,-78.68186,0.92051,950,23,,0.373,0.156
115,House,21332,22,6,IN,200,,,"MESSER, Luke",M001189,1969,,0.563,-0.086,-74.26984,0.9202,893,24,,0.589,-0.109
115,House,21702,22,3,IN,200,,,"BANKS, James E.",B001299,1979,,0.633,-0.012,-67.32166,0.93186,954,22,,0.653,-0.052
115,House,21725,22,9,IN,200,,,"HOLLINGSWORTH, Joseph Albert III",H001074,1983,,0.423,-0.268,-127.50247,0.87175,929,42,,0.467,-0.175
115,House,20325,31,4,IA,200,,,"KING, Steve",K000362,1949,,0.613,0.171,-155.87593,0.84764,943,40,,0.54,-0.196
115,House,20720,31,2,IA,100,,,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.027,-118.96774,0.88136,942,72,,-0.263,0.095
115,House,21520,31,1,IA,200,,,"BLUM, Rod",B001294,1955,,0.527,-0.488,-262.21396,0.75107,916,105,,0.538,-0.554
115,House,21521,31,3,IA,200,,,"YOUNG, David",Y000066,1968,,0.442,-0.038,-113.41718,0.88835,958,35,,0.439,-0.117
115,House,20915,32,2,KS,200,,,"JENKINS, Lynn",J000290,1963,,0.523,0.004,-92.63139,0.90209,899,61,,0.5,0.31
115,House,21135,32,3,KS,200,,,"YODER, Kevin",Y000063,1976,,0.558,0.03,-107.36017,0.89239,943,67,,0.487,0.234
115,House,21136,32,4,KS,200,,,"POMPEO, Mike",P000602,1963,,0.66,0.164,-5e-05,0.99995,1,0,,0.572,0.82
115,House,21734,32,1,KS,200,,,"MARSHALL, Roger Wayne",M001198,1960,,0.539,0.107,-84.72348,0.91511,955,35,,0.494,0.197
115,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956,,0.61,0.083,-61.83217,0.92186,760,11,,0.549,0.086
115,House,14854,51,5,KY,200,,,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.337,0.113,-65.58154,0.92912,892,17,,0.335,0.524
115,House,20723,51,3,KY,100,,,"YARMUTH, John",Y000062,1947,,-0.379,-0.27,-65.24625,0.93232,931,22,,-0.365,-0.474
115,House,20916,51,2,KY,200,,,"GUTHRIE, Brett",G000558,1964,,0.42,0.27,-69.08728,0.93007,953,21,,0.534,0.231
115,House,21333,51,6,KY,200,,,"BARR, Garland H. (Andy) IV",B001282,1973,,0.49,0.301,-77.12581,0.92139,942,33,,0.547,0.321
115,House,21565,51,1,KY,200,,,"COMER, James",C001108,1972,,0.625,-0.003,-100.15964,0.90043,955,48,,0.597,-0.046
115,House,31102,51,4,KY,200,,,"MASSIE, Thomas",M001184,1971,,0.682,-0.731,-417.68378,0.64455,951,173,,0.644,-0.765
115,House,20759,45,1,LA,200,,,"SCALISE, Steve",S001176,1965,,0.562,0.154,-36.16544,0.94636,656,6,,0.542,0.077
115,House,21137,45,2,LA,100,,,"RICHMOND, Cedric",R000588,1973,,-0.486,0.332,-101.01003,0.88758,847,41,,-0.58,0.416
115,House,21522,45,5,LA,200,,,"ABRAHAM, Ralph",A000374,1954,,0.541,0.257,-85.71075,0.91373,950,25,,0.543,0.074
115,House,21523,45,6,LA,200,,,"GRAVES, Garret",G000577,1972,,0.461,-0.061,-121.09377,0.87877,937,64,,0.525,-0.098
115,House,21724,45,3,LA,200,,,"HIGGINS, Clay",H001077,1961,,0.582,-0.156,-74.24179,0.92359,934,23,,0.531,0.062
115,House,21727,45,4,LA,200,,,"JOHNSON, Mike",J000299,1972,,0.554,-0.046,-90.89719,0.90839,946,31,,0.575,-0.149
115,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955,,-0.421,-0.395,-66.93661,0.9312,939,22,,-0.382,-0.444
115,House,21524,2,2,ME,200,,,"POLIQUIN, Bruce Lee",P000611,1953,,0.36,-0.182,-158.12846,0.84681,951,81,,0.338,-0.036
115,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.117,-76.31786,0.91955,910,21,,-0.441,0.169
