congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
114,House,20307,71,22,CA,200,0,1,"NUNES, Devin",N000181,1973,,0.45,0.219,-106.44394,0.90957,1123,46,,0.335,0.626
114,House,20310,71,38,CA,100,0,1,"SÁNCHEZ, Linda T.",S001156,1969,,-0.508,-0.136,-61.63409,0.94565,1103,29,,-0.507,-0.115
114,House,20501,71,16,CA,100,0,1,"COSTA, Jim",C001059,1952,,-0.192,0.462,-417.54087,0.68008,1083,216,,-0.149,0.348
114,House,20538,71,6,CA,100,0,1,"MATSUI, Doris",M001163,1944,,-0.434,-0.159,-69.12746,0.93994,1116,27,,-0.433,-0.099
114,House,20702,71,9,CA,100,0,1,"McNERNEY, Jerry",M001166,1951,,-0.262,-0.153,-134.95983,0.88493,1104,44,,-0.346,-0.114
114,House,20703,71,23,CA,200,0,1,"MCCARTHY, Kevin",M001165,1965,,0.456,0.221,-84.74679,0.92656,1111,42,,0.475,0.363
114,House,20762,71,14,CA,100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.38,-0.439,-89.64665,0.91711,1036,44,,-0.405,-0.311
114,House,20903,71,4,CA,200,0,1,"McCLINTOCK, Tom",M001177,1956,,0.715,-0.471,-123.86555,0.89539,1121,47,,0.711,-0.481
114,House,20955,71,27,CA,100,0,1,"CHU, Judy",C001080,1953,,-0.488,-0.375,-51.7567,0.95282,1071,22,,-0.501,-0.342
114,House,20958,71,3,CA,100,0,1,"GARAMENDI, John",G000559,1945,,-0.309,-0.092,-162.37815,0.86065,1082,59,,-0.289,-0.017
114,House,20963,71,50,CA,200,0,1,"HUNTER, Duncan Duane",H001048,1976,,0.539,0.085,-133.77429,0.88694,1115,62,,0.496,0.133
114,House,21109,71,10,CA,200,0,1,"DENHAM, Jeff",D000612,1967,,0.306,0.212,-166.05767,0.86186,1117,76,,0.26,0.182
114,House,21110,71,37,CA,100,0,1,"BASS, Karen",B001270,1953,,-0.585,-0.108,-91.05817,0.91499,1025,43,,-0.61,-0.057
114,House,21195,71,44,CA,100,0,1,"HAHN, Janice",H001063,1952,,-0.39,-0.376,-83.71876,0.926,1089,38,,-0.342,-0.364
114,House,21302,71,1,CA,200,0,1,"LaMALFA, Doug",L000578,1960,,0.533,0.082,-109.36441,0.90561,1103,38,,0.556,0.025
114,House,21303,71,2,CA,100,0,1,"HUFFMAN, Jared",H001068,1964,,-0.427,-0.551,-83.63599,0.92723,1107,41,,-0.442,-0.474
114,House,21304,71,7,CA,100,0,1,"BERA, Ami",B001287,1965,,-0.234,0.016,-170.21802,0.85771,1109,76,,-0.248,0.031
114,House,21305,71,8,CA,200,0,1,"COOK, Paul",C001094,1943,,0.372,0.208,-112.52921,0.90318,1105,50,,0.39,0.266
114,House,21306,71,15,CA,100,0,1,"SWALWELL, Eric",S001193,1980,,-0.368,-0.106,-93.29631,0.91746,1083,46,,-0.36,-0.139
114,House,21307,71,21,CA,200,0,1,"VALADAO, David G.",V000129,1977,,0.256,0.414,-112.10304,0.90492,1122,52,,0.256,0.347
114,House,21308,71,26,CA,100,0,1,"BROWNLEY, Julia",B001285,1952,,-0.286,0.051,-151.57247,0.87332,1119,76,,-0.276,0.05
114,House,21309,71,29,CA,100,0,1,"CÁRDENAS, Tony",C001097,1963,,-0.384,0.023,-111.40849,0.89795,1035,44,,-0.361,-0.095
114,House,21311,71,36,CA,100,0,1,"RUIZ, Raul",R000599,1972,,-0.244,0.06,-166.93271,0.85679,1080,62,,-0.289,0.136
114,House,21312,71,41,CA,100,0,1,"TAKANO, Mark",T000472,1960,,-0.464,-0.254,-87.19356,0.92542,1125,36,,-0.495,-0.271
114,House,21313,71,47,CA,100,0,1,"LOWENTHAL, Alan",L000579,1941,,-0.451,-0.367,-73.75517,0.93621,1119,28,,-0.397,-0.41
114,House,21314,71,51,CA,100,0,1,"VARGAS, Juan",V000130,1961,,-0.4,0.094,-132.34116,0.88827,1117,60,,-0.352,0.014
114,House,21315,71,52,CA,100,0,1,"PETERS, Scott",P000608,1958,,-0.181,-0.037,-235.13023,0.80879,1108,113,,-0.199,0.009
114,House,21504,71,11,CA,100,0,1,"DESAULNIER, Mark James",D000623,1952,,-0.531,-0.366,-67.14727,0.9414,1112,32,,-0.491,-0.269
114,House,21505,71,25,CA,200,0,1,"KNIGHT, Steve",K000387,1966,,0.397,0.188,-119.03516,0.89848,1112,50,,0.446,0.118
114,House,21506,71,31,CA,100,0,1,"AGUILAR, Peter Rey",A000371,1979,,-0.293,0.14,-168.39635,0.85685,1090,81,,-0.266,0.124
114,House,21507,71,33,CA,100,0,1,"LIEU, Ted",L000582,1969,,-0.374,-0.258,-102.08401,0.9052,1025,43,,-0.324,-0.494
114,House,21508,71,35,CA,100,0,1,"TORRES, Norma Judith",T000474,1965,,-0.361,0.034,-106.02388,0.90906,1112,47,,-0.368,0.042
114,House,21509,71,45,CA,200,0,1,"WALTERS, Mimi",W000820,1962,,0.433,0.177,-109.89569,0.90393,1088,42,,0.39,0.238
114,House,29106,71,43,CA,100,0,1,"WATERS, Maxine",W000187,1938,,-0.653,-0.072,-99.48775,0.9086,1038,38,,-0.571,-0.12
114,House,29312,71,18,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.423,-77.39825,0.93223,1103,38,,-0.374,-0.297
114,House,29313,71,20,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-107.70226,0.904,1067,46,,-0.494,-0.141
114,House,29316,71,34,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-79.99934,0.92783,1068,34,,-0.485,-0.456
114,House,29317,71,40,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.47,-0.185,-58.60921,0.94861,1111,27,,-0.518,-0.046
114,House,29321,71,39,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-199.56944,0.83598,1114,81,,0.485,-0.2
114,House,29323,71,42,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.35,0.224,-95.02596,0.91816,1113,28,,0.296,0.48
114,House,29504,71,19,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.442,-110.55402,0.89979,1047,50,,-0.409,-0.393
114,House,29707,71,30,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.342,-0.146,-143.57755,0.87938,1117,53,,-0.347,-0.017
114,House,29709,71,46,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-108.19825,0.879,841,48,,-0.36,0.072
114,House,29774,71,24,CA,100,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-81.8492,0.927,1077,26,,-0.374,-0.219
114,House,29778,71,13,CA,100,0,1,"LEE, Barbara",L000551,1946,,-0.682,-0.585,-48.57662,0.95419,1036,15,,-0.638,-0.718
114,House,29901,71,5,CA,100,0,1,"THOMPSON, Michael",T000460,1951,,-0.395,0.067,-105.9883,0.90702,1086,44,,-0.368,-0.122
114,House,29903,71,32,CA,100,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.248,-68.55864,0.93844,1079,24,,-0.545,-0.137
114,House,20704,62,5,CO,200,0,1,"LAMBORN, Doug",L000564,1954,,0.677,0.198,-76.27784,0.93247,1091,30,,0.653,0.231
114,House,20705,62,7,CO,100,0,1,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.077,-155.2113,0.86671,1085,63,,-0.315,0.032
114,House,20904,62,2,CO,100,0,1,"POLIS, Jared",P000598,1975,,-0.278,-0.692,-208.88905,0.82832,1109,84,,-0.254,-0.967
114,House,20906,62,6,CO,200,0,1,"COFFMAN, Mike",C001077,1955,,0.492,-0.213,-187.53988,0.8457,1119,71,,0.461,-0.237
114,House,21111,62,3,CO,200,0,1,"TIPTON, Scott",T000470,1956,,0.451,-0.023,-132.05947,0.88859,1118,72,,0.526,-0.082
114,House,21510,62,4,CO,200,0,1,"BUCK, Kenneth Robert",B001297,1959,,0.73,-0.453,-136.51643,0.87948,1063,62,,0.729,-0.521
114,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.431,-0.311,-80.38597,0.93044,1115,32,,-0.429,-0.171
114,House,20706,1,2,CT,100,0,1,"COURTNEY, Joe",C001069,1953,,-0.344,0.015,-109.20835,0.90638,1111,45,,-0.331,-0.007
114,House,20907,1,4,CT,100,0,1,"HIMES, James A.",H001047,1966,,-0.243,-0.235,-154.28861,0.87045,1112,64,,-0.26,-0.207
114,House,21316,1,5,CT,100,0,1,"ESTY, Elizabeth",E000293,1959,,-0.315,-0.078,-102.61756,0.91237,1119,39,,-0.312,-0.09
114,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.415,-0.117,-82.92702,0.92589,1077,26,,-0.424,-0.075
114,House,29908,1,1,CT,100,0,1,"LARSON, John B.",L000557,1948,,-0.397,-0.052,-106.82593,0.9054,1075,44,,-0.368,-0.049
114,House,21113,11,1,DE,100,0,1,"CARNEY, John C., Jr.",C001083,1956,,-0.256,-0.142,-141.76971,0.879,1100,57,,-0.275,-0.117
114,House,15634,43,27,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,-263.13497,0.78861,1108,135,,0.204,-0.142
114,House,20110,43,1,FL,200,0,1,"MILLER, Jefferson B. (Jeff)",M001144,1959,,0.633,0.155,-89.73545,0.921,1089,45,,0.618,0.059
114,House,20111,43,4,FL,200,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337,-89.92786,0.922,1109,23,,0.303,0.618
114,House,20316,43,25,FL,200,0,1,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.124,-147.15227,0.87489,1101,52,,0.227,0.257
114,House,20504,43,23,FL,100,0,1,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.42,0.068,-84.89233,0.92125,1035,33,,-0.467,0.118
114,House,20708,43,14,FL,100,0,1,"CASTOR, Kathy",C001066,1966,,-0.438,0.045,-86.31166,0.92427,1096,43,,-0.429,-0.016
114,House,20709,43,16,FL,200,0,1,"BUCHANAN, Vernon G.",B001260,1951,,0.36,-0.126,-191.57744,0.83508,1063,83,,0.369,-0.16
114,House,20758,43,12,FL,200,0,1,"BILIRAKIS, Gus",B001257,1963,,0.404,0.026,-132.75808,0.88803,1118,57,,0.519,-0.007
114,House,20908,43,9,FL,100,0,1,"GRAYSON, Alan",G000556,1958,,-0.363,-0.457,-179.64887,0.849,1099,63,,-0.333,-0.597
114,House,20909,43,8,FL,200,0,1,"POSEY, Bill",P000599,1947,,0.524,-0.327,-202.89284,0.83444,1121,75,,0.601,-0.394
114,House,20910,43,17,FL,200,0,1,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013,-134.07825,0.88305,1078,75,,0.458,0.061
114,House,20959,43,21,FL,100,0,1,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.4,-0.092,-83.26201,0.92446,1060,31,,-0.428,-0.021
114,House,21115,43,11,FL,200,0,1,"NUGENT, Richard",N000185,1951,,0.483,0.077,-157.24613,0.851,973,75,,0.463,-0.073
114,House,21116,43,10,FL,200,0,1,"WEBSTER, Daniel A.",W000806,1949,,0.509,-0.047,-133.80415,0.88214,1067,49,,0.499,0.085
114,House,21117,43,15,FL,200,0,1,"ROSS, Dennis",R000593,1959,,0.531,0.099,-110.46737,0.90519,1109,42,,0.49,0.239
114,House,21118,43,24,FL,100,0,1,"WILSON, Frederica",W000808,1942,,-0.478,-0.015,-73.24792,0.93206,1041,28,,-0.509,0.05
114,House,21317,43,3,FL,200,0,1,"YOHO, Ted",Y000065,1955,,0.704,-0.365,-178.26393,0.85163,1110,74,,0.667,-0.511
114,House,21318,43,6,FL,200,0,1,"DeSANTIS, Ron",D000621,1978,,0.663,-0.105,-100.61049,0.9132,1108,56,,0.631,-0.135
114,House,21319,43,18,FL,100,0,1,"MURPHY, Patrick",M001191,1983,,-0.186,-0.026,-209.56091,0.824,1085,85,,-0.244,-0.019
114,House,21321,43,22,FL,100,0,1,"FRANKEL, Lois",F000462,1948,,-0.399,-0.085,-78.00312,0.93184,1105,27,,-0.428,-0.054
114,House,21377,43,19,FL,200,0,1,"CLAWSON, Curt",C001102,1959,,0.626,-0.509,-201.38303,0.824,1041,71,,0.587,-0.487
114,House,21401,43,13,FL,200,0,1,"JOLLY, David W.",J000296,1972,,0.23,0.058,-228.78436,0.807,1065,93,,0.23,0.043
114,House,21511,43,2,FL,100,0,1,"GRAHAM, Gwendolyn (Gwen)",G000575,1963,,-0.233,0.255,-239.05872,0.808,1124,96,,-0.236,0.271
114,House,21512,43,26,FL,200,0,1,"CURBELO, Carlos",C001107,1980,,0.211,-0.185,-267.40067,0.78437,1101,131,,0.192,-0.188
114,House,29328,43,5,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-108.58497,0.895,983,39,,-0.508,0.387
114,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,-113.52337,0.904,1119,46,,0.443,0.191
114,House,29337,43,20,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.157,-116.33132,0.88417,945,51,,-0.47,0.027
114,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,,-0.589,-0.221,-72.96987,0.93262,1046,35,,-0.538,-0.412
114,House,20321,44,13,GA,100,0,1,"SCOTT, David",S001157,1945,,-0.302,0.163,-175.26563,0.84865,1068,68,,-0.276,0.135
114,House,20505,44,6,GA,200,0,1,"PRICE, Tom",P000591,1954,,0.644,-0.073,-98.5592,0.91317,1085,56,,0.635,-0.081
114,House,20506,44,3,GA,200,0,1,"WESTMORELAND, Lynn A.",W000796,1950,,0.672,0.189,-145.79575,0.857,946,55,,0.597,-0.024
114,House,20712,44,4,GA,100,0,1,"JOHNSON, Hank",J000288,1954,,-0.468,0.014,-125.62566,0.89095,1088,39,,-0.477,0.031
114,House,20962,44,14,GA,200,0,1,"GRAVES, Tom",G000560,1970,,0.716,-0.002,-103.2938,0.91053,1102,57,,0.632,0.036
114,House,21122,44,7,GA,200,0,1,"WOODALL, Rob",W000810,1970,,0.593,-0.173,-134.22985,0.886,1109,66,,0.597,-0.269
114,House,21123,44,8,GA,200,0,1,"SCOTT, Austin",S001189,1969,,0.566,0.199,-69.04677,0.93905,1098,19,,0.602,0.293
114,House,21323,44,9,GA,200,0,1,"COLLINS, Doug",C001093,1966,,0.61,0.134,-106.58377,0.90797,1104,55,,0.659,-0.025
114,House,21513,44,1,GA,200,0,1,"CARTER, Buddy",C001103,1957,,0.585,0.266,-101.59094,0.91262,1111,52,,0.551,0.272
114,House,21514,44,10,GA,200,0,1,"HICE, Jody Brownlow",H001071,1960,,0.793,-0.153,-99.85424,0.91441,1116,56,,0.713,-0.115
114,House,21515,44,11,GA,200,0,1,"LOUDERMILK, Barry D.",L000583,1963,,0.692,-0.001,-110.76509,0.90379,1095,51,,0.668,-0.097
114,House,21516,44,12,GA,200,0,1,"ALLEN, Rick W.",A000372,1951,,0.69,0.288,-76.42121,0.93353,1111,26,,0.617,0.446
114,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.283,0.462,-268.76701,0.78409,1105,127,,-0.308,0.514
114,House,21124,82,1,HI,100,2,2,"HANABUSA, Colleen",H001050,1951,,-0.37,0.004,-0.91855,0.9708,31,0,,-0.515,0.34
114,House,21324,82,2,HI,100,0,1,"GABBARD, Tulsi",G000571,1981,,-0.274,-0.282,-164.23551,0.86349,1119,61,,-0.291,-0.23
114,House,21517,82,1,HI,100,1,1,"TAKAI, Mark",T000473,1967,2016.0,-0.363,-0.038,-63.51748,0.906,646,19,,-0.364,-0.028
114,House,21125,63,1,ID,200,0,1,"LABRADOR, Raúl R.",L000573,1967,,0.735,-0.571,-162.2669,0.86273,1099,72,,0.719,-0.667
114,House,29910,63,2,ID,200,0,1,"SIMPSON, Michael K.",S001148,1950,,0.297,0.287,-104.80377,0.90951,1105,39,,0.252,0.458
114,House,20508,21,3,IL,100,0,1,"LIPINSKI, Daniel",L000563,1966,,-0.227,0.176,-289.96139,0.76717,1094,113,,-0.219,0.188
114,House,20715,21,6,IL,200,0,1,"ROSKAM, Peter",R000580,1961,,0.429,0.018,-135.14474,0.88082,1065,61,,0.411,0.157
114,House,20749,21,11,IL,100,0,1,"FOSTER, Bill",F000454,1955,,-0.229,-0.224,-138.47277,0.8836,1119,57,,-0.279,-0.22
114,House,20914,21,18,IL,200,1,1,"SCHOCK, Aaron",S001179,1981,,0.311,0.185,-15.2141,0.871,110,9,,0.339,-0.161
114,House,20954,21,5,IL,100,0,1,"QUIGLEY, Mike",Q000023,1958,,-0.322,-0.278,-114.30429,0.90181,1106,49,,-0.333,-0.073
114,House,21128,21,16,IL,200,0,1,"KINZINGER, Adam",K000378,1978,,0.266,0.317,-127.84419,0.89204,1119,71,,0.252,0.235
114,House,21129,21,14,IL,200,0,1,"HULTGREN, Randy",H001059,1966,,0.49,-0.034,-112.10689,0.90435,1115,47,,0.479,0.087
114,House,21325,21,8,IL,100,0,1,"DUCKWORTH, Tammy",D000622,1968,,-0.335,0.104,-116.78319,0.89071,1009,50,,-0.304,0.078
114,House,21328,21,13,IL,200,0,1,"DAVIS, Rodney",D000619,1970,,0.272,0.178,-146.73189,0.87596,1108,70,,0.284,0.107
114,House,21329,21,17,IL,100,0,1,"BUSTOS, Cheri",B001286,1961,,-0.239,0.041,-147.72221,0.87633,1119,48,,-0.274,0.116
114,House,21371,21,2,IL,100,0,1,"KELLY, Robin L.",K000385,1956,,-0.461,-0.006,-79.53106,0.92719,1052,30,,-0.429,-0.071
114,House,21518,21,10,IL,200,0,1,"DOLD, Robert",D000613,1969,,0.176,-0.207,-292.99709,0.768,1112,142,,0.174,-0.205
114,House,21519,21,12,IL,200,0,1,"BOST, Mike",B001295,1960,,0.272,0.472,-119.17572,0.89479,1072,56,,0.279,0.374
114,House,21562,21,18,IL,200,2,2,"LaHOOD, Darin",L000585,1968,,0.465,0.18,-66.41686,0.90746,684,27,,0.428,0.056
114,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.203,-107.81743,0.88873,914,41,,-0.475,-0.106
114,House,29348,21,4,IL,100,0,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.26,-68.53368,0.93402,1004,34,,-0.507,-0.296
114,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.263,-78.22589,0.92994,1077,27,,-0.505,0.009
114,House,29718,21,15,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.375,0.154,-102.05755,0.91276,1118,45,,0.325,0.428
114,House,29911,21,9,IL,100,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.606,-0.269,-74.4484,0.9338,1087,32,,-0.58,-0.407
114,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-159.45054,0.8663,1111,70,,-0.453,0.068
114,House,20757,22,7,IN,100,0,1,"CARSON, André",C001072,1974,,-0.431,0.058,-120.51949,0.89693,1108,43,,-0.472,0.061
114,House,21100,22,3,IN,200,0,1,"STUTZMAN, Marlin",S001188,1976,,0.742,-0.119,-92.80672,0.916,1061,41,,0.715,-0.221
114,House,21131,22,4,IN,200,0,1,"ROKITA, Todd",R000592,1970,,0.602,-0.16,-149.19175,0.87381,1106,57,,0.559,-0.225
114,House,21132,22,8,IN,200,0,1,"BUCSHON, Larry",B001275,1962,,0.409,0.258,-104.11016,0.91108,1118,52,,0.363,0.311
114,House,21133,22,9,IN,200,0,1,"YOUNG, Todd",Y000064,1972,,0.467,-0.021,-107.05987,0.90579,1082,48,,0.464,0.056
114,House,21330,22,2,IN,200,0,1,"WALORSKI, Jackie",W000813,1963,,0.427,0.328,-74.69379,0.93504,1112,29,,0.45,0.391
114,House,21331,22,5,IN,200,0,1,"BROOKS, Susan",B001284,1960,,0.352,0.217,-107.55346,0.90781,1112,48,,0.363,0.306
114,House,21332,22,6,IN,200,0,1,"MESSER, Luke",M001189,1969,,0.563,-0.086,-114.3569,0.90244,1114,46,,0.554,-0.124
114,House,20325,31,4,IA,200,0,1,"KING, Steve",K000362,1949,,0.613,0.171,-147.07589,0.87235,1077,46,,0.574,0.051
114,House,20720,31,2,IA,100,0,1,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.027,-103.22539,0.91135,1112,37,,-0.32,-0.027
114,House,21520,31,1,IA,200,0,1,"BLUM, Rod",B001294,1955,,0.527,-0.488,-211.76219,0.82702,1115,74,,0.521,-0.427
114,House,21521,31,3,IA,200,0,1,"YOUNG, David",Y000066,1968,,0.442,-0.038,-143.93891,0.8799,1125,63,,0.443,0.04
114,House,20915,32,2,KS,200,0,1,"JENKINS, Lynn",J000290,1963,,0.523,0.004,-110.06119,0.90462,1098,49,,0.532,-0.001
114,House,21134,32,1,KS,200,0,1,"HUELSKAMP, Tim",H001057,1968,,0.744,-0.466,-167.58324,0.859,1103,69,,0.919,-0.395
114,House,21135,32,3,KS,200,0,1,"YODER, Kevin",Y000063,1976,,0.558,0.03,-118.67899,0.89851,1109,61,,0.556,-0.041
114,House,21136,32,4,KS,200,0,1,"POMPEO, Mike",P000602,1963,,0.66,0.164,-79.15451,0.92939,1081,28,,0.634,0.15
114,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.338,0.114,-96.01757,0.91735,1113,29,,0.298,0.709
114,House,20723,51,3,KY,100,0,1,"YARMUTH, John",Y000062,1947,,-0.378,-0.267,-72.11269,0.93307,1041,27,,-0.421,-0.349
114,House,20916,51,2,KY,200,0,1,"GUTHRIE, Brett",G000558,1964,,0.42,0.274,-92.98488,0.92006,1116,43,,0.522,0.294
114,House,21333,51,6,KY,200,0,1,"BARR, Garland H. (Andy) IV",B001282,1973,,0.487,0.303,-91.47732,0.92137,1117,46,,0.488,0.445
114,House,21565,51,1,KY,200,2,2,"COMER, James",C001108,1972,,0.601,-0.016,-1.90302,0.94046,31,1,,0.608,0.542
114,House,29525,51,1,KY,200,1,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-161.20582,0.845,956,51,,0.308,0.2
114,House,31102,51,4,KY,200,0,1,"MASSIE, Thomas",M001184,1971,,0.681,-0.732,-395.2258,0.70133,1114,144,,0.991,-0.136
114,House,20514,45,3,LA,200,0,1,"BOUSTANY, Charles W.",B001255,1956,,0.392,0.308,-102.39446,0.912,1115,40,,0.364,0.703
114,House,20759,45,1,LA,200,0,1,"SCALISE, Steve",S001176,1965,,0.559,0.157,-88.35219,0.92349,1110,32,,0.517,0.296
114,House,20918,45,4,LA,200,0,1,"FLEMING, John",F000456,1951,,0.59,0.022,-134.43897,0.887,1116,70,,0.678,-0.179
114,House,21137,45,2,LA,100,0,1,"RICHMOND, Cedric",R000588,1973,,-0.486,0.332,-114.13501,0.89945,1077,53,,-0.489,0.32
114,House,21522,45,5,LA,200,0,1,"ABRAHAM, Ralph",A000374,1954,,0.541,0.257,-94.00727,0.9197,1123,34,,0.487,0.511
